958425263|01/04/2023 07:08:00 AM|STR CLEAN|590 32ND AVE San Francisco CA|POINT(-122.49210521999998 37.77810052800004)
958215591|01/04/2023 07:08:00 AM|PRK PROHIB|756 BUSH ST San Francisco CA|POINT(-122.40970835599995 37.79004968300006)
958600790|01/04/2023 07:08:00 AM|STR CLEAN|2100 PINE STREET San Francisco CA|POINT(-122.43048763899998 37.788357149000035)
958563476|01/04/2023 07:08:00 AM|STR CLEAN|300 RANDOLPH ST San Francisco CA|POINT(-122.46537167999998 37.71429481400003)
958499894|01/04/2023 07:08:00 AM|STR CLEAN|2148 PINE ST San Francisco CA|POINT(-122.43116408199995 37.788271146000056)
958563480|01/04/2023 07:09:00 AM|STR CLEAN|302 RANDOLPH ST San Francisco CA|POINT(-122.46538704799997 37.714294676000065)
958561671|01/04/2023 07:09:00 AM|STR CLEAN|1570 HAIGHT ST San Francisco CA|POINT(-122.44805213399997 37.76987290300008)
958340633|01/04/2023 07:09:00 AM|PRK PROHIB|713 CLAY ST San Francisco CA|POINT(-122.40503597099996 37.79441858900003)
957983036|01/04/2023 07:09:00 AM|STR CLEAN|2172 PINE ST San Francisco CA|POINT(-122.43150230399999 37.78822814500006)
958531814|01/04/2023 07:09:00 AM|STR CLEAN|61 CHENERY ST San Francisco CA|POINT(-122.42566467399996 37.74074905700007)
958627390|01/04/2023 07:09:00 AM|STR CLEAN|1550 HAIGHT ST San Francisco CA|POINT(-122.44777028199996 37.76990873700004)
958499905|01/04/2023 07:09:00 AM|STR CLEAN|2200 PINE ST San Francisco CA|POINT(-122.43206612399996 37.78815680300005)
958491693|01/04/2023 07:10:00 AM|STR CLEAN|106 ELLIS ST San Francisco CA|POINT(-122.40801519499996 37.78547874700007)
958546536|01/04/2023 07:10:00 AM|STR CLEAN|197 THORNTON AVE San Francisco CA|POINT(-122.39411059399998 37.73091578100008)
958575483|01/04/2023 07:10:00 AM|STR CLEAN|1504 HAIGHT ST San Francisco CA|POINT(-122.44712202399995 37.76999115600006)
958563491|01/04/2023 07:10:00 AM|STR CLEAN|320 RANDOLPH ST San Francisco CA|POINT(-122.46552535499995 37.71429343500006)
958609514|01/04/2023 07:10:00 AM|STR CLEAN|2465 SAN BRUNO AVE San Francisco CA|POINT(-122.40483936599998 37.73066342800007)
958546540|01/04/2023 07:11:00 AM|STR CLEAN|199 THORNTON AVENUE San Francisco CA|POINT(-122.39411998999998 37.730917102000035)
958609525|01/04/2023 07:11:00 AM|STR CLEAN|2450 SAN BRUNO AVE San Francisco CA|POINT(-122.40506202699999 37.73116278100008)
958600812|01/04/2023 07:11:00 AM|STR CLEAN|2424 PINE ST San Francisco CA|POINT(-122.43576111599998 37.78768819600003)
958499916|01/04/2023 07:11:00 AM|STR CLEAN|2598 PINE ST San Francisco CA|POINT(-122.43844894299997 37.78734944400003)
957983040|01/04/2023 07:12:00 AM|STR CLEAN|2706 PINE ST San Francisco CA|POINT(-122.440506202 37.78708817200004)
958420223|01/04/2023 07:12:00 AM|STR CLEAN|5707 GEARY BLVD San Francisco CA|POINT(-122.48058669699998 37.780216573000075)
957983051|01/04/2023 07:12:00 AM|STR CLEAN|2706 PINE ST San Francisco CA|POINT(-122.440506202 37.78708817200004)
958499920|01/04/2023 07:13:00 AM|STR CLEAN|2730 PINE ST San Francisco CA|POINT(-122.44083946199999 37.787045170000056)
958609536|01/04/2023 07:14:00 AM|STR CLEAN|2500 SAN BRUNO AVE San Francisco CA|POINT(-122.40455858399997 37.72994204200006)
958600823|01/04/2023 07:14:00 AM|STR CLEAN|2940 PINE STREET San Francisco CA|POINT(-122.44425434899995 37.78660918700007)
958499931|01/04/2023 07:14:00 AM|STR CLEAN|3000 PINE ST San Francisco CA|POINT(-122.44531782199999 37.78647407100004)
958495414|01/04/2023 07:14:00 AM|STR CLEAN|1230 19TH AVE San Francisco CA|POINT(-122.477195344 37.76477580200003)
958609540|01/04/2023 07:15:00 AM|STR CLEAN|120 BURROWS ST San Francisco CA|POINT(-122.40450882299996 37.728734331000055)
958434035|01/04/2023 07:15:00 AM|PK PHB OTD|57 VILLA TER San Francisco CA|POINT(-122.44686445299999 37.75947909000007)
958609562|01/04/2023 07:16:00 AM|STR CLEAN|2636 SAN BRUNO AVE San Francisco CA|POINT(-122.40390686399996 37.72836917200004)
958563502|01/04/2023 07:16:00 AM|STR CLEAN|2609 OCEAN AVE San Francisco CA|POINT(-122.47343936099998 37.731771982000055)
958607716|01/04/2023 07:16:00 AM|STR CLEAN|400 MAPLE ST San Francisco CA|POINT(-122.455212443 37.78706493800007)
958124764|01/04/2023 07:17:00 AM|PK PHB OTD|525 O'FARRELL ST San Francisco CA|POINT(-122.41337593499998 37.78573355800006)
958215602|01/04/2023 07:18:00 AM|PRK PROHIB|626 BUSH ST San Francisco CA|POINT(-122.40760621499999 37.79031472100007)
958499942|01/04/2023 07:18:00 AM|STR CLEAN|29 PARKER AVE San Francisco CA|POINT(-122.45472855999998 37.78553686600003)
958609584|01/04/2023 07:18:00 AM|STR CLEAN|100 BACON ST San Francisco CA|POINT(-122.40367284499996 37.72762030300004)
958600834|01/04/2023 07:18:00 AM|STR CLEAN|35 PARKER AVENUE San Francisco CA|POINT(-122.45472049699998 37.78542295400007)
958491704|01/04/2023 07:18:00 AM|STR CLEAN|538 ELLIS STREET San Francisco CA|POINT(-122.41517308899995 37.78456896700004)
958456450|01/04/2023 07:18:00 AM|STR CLEAN|526 GEARY ST San Francisco CA|POINT(-122.41189112699999 37.786899094000034)
958420234|01/04/2023 07:19:00 AM|STR CLEAN|5025 GEARY BLVD San Francisco CA|POINT(-122.473163237 37.78053568300004)
958598244|01/04/2023 07:19:00 AM|STR CLEAN|855 LAKE MERCED BLVD San Francisco CA|POINT(-122.48498523792752 37.72445264398726)
958598255|01/04/2023 07:19:00 AM|STR CLEAN|857 LAKE MERCED BLVD San Francisco CA|POINT(-122.48498937775206 37.724442626910445)
958528454|01/04/2023 07:19:00 AM|PRK PROHIB|1549 MISSION ST San Francisco CA|POINT(-122.41806026799998 37.77343685400007)
958600845|01/04/2023 07:19:00 AM|STR CLEAN|73 PARKER AVENUE San Francisco CA|POINT(-122.45466943299999 37.78470151000005)
958499953|01/04/2023 07:19:00 AM|STR CLEAN|105 PARKER AVE San Francisco CA|POINT(-122.45459360099994 37.78375661200005)
958598266|01/04/2023 07:20:00 AM|STR CLEAN|861 LAKE MERCED BLVD San Francisco CA|POINT(-122.48499765740117 37.72442259275681)
958598270|01/04/2023 07:20:00 AM|STR CLEAN|875 LAKE MERCED BLVD San Francisco CA|POINT(-122.485026636173 37.724352473219085)
958495425|01/04/2023 07:20:00 AM|STR CLEAN|1255 19TH AVE San Francisco CA|POINT(-122.47730473299998 37.76439325300004)
958553212|01/04/2023 07:20:00 AM|STR CLEAN|720 ELLIS ST San Francisco CA|POINT(-122.41812190799999 37.784189885000046)
958563513|01/04/2023 07:20:00 AM|STR CLEAN|1901 OCEAN AVE San Francisco CA|POINT(-122.46230986799998 37.725227148000045)
958607720|01/04/2023 07:21:00 AM|STR CLEAN|36 JORDAN AVENUE San Francisco CA|POINT(-122.45689805099994 37.78519703200004)
958600856|01/04/2023 07:21:00 AM|STR CLEAN|10 JORDAN AVENUE San Francisco CA|POINT(-122.45693280299997 37.78565978200004)
958425274|01/04/2023 07:21:00 AM|STR CLEAN|4145 GEARY BLVD San Francisco CA|POINT(-122.46368669199995 37.780990049000025)
958340644|01/04/2023 07:22:00 AM|PRK PROHIB|563 CLAY ST San Francisco CA|POINT(-122.40283838299996 37.79470283300003)
958420245|01/04/2023 07:22:00 AM|STR CLEAN|3855 GEARY BLVD San Francisco CA|POINT(-122.46057176 37.78112431000005)
957983062|01/04/2023 07:22:00 AM|STR CLEAN|148 JORDAN AVE San Francisco CA|POINT(-122.45671406299999 37.78270799100005)
958609606|01/04/2023 07:22:00 AM|STR CLEAN|300 GOETTINGEN ST San Francisco CA|POINT(-122.40702646799997 37.72796424400008)
958563524|01/04/2023 07:22:00 AM|STR CLEAN|1727 OCEAN AVE San Francisco CA|POINT(-122.46053617499996 37.72475792300003)
958609610|01/04/2023 07:22:00 AM|STR CLEAN|300 GOETTINGEN ST San Francisco CA|POINT(-122.40702646799997 37.72796424400008)
958499964|01/04/2023 07:22:00 AM|STR CLEAN|176 JORDAN AVE San Francisco CA|POINT(-122.45667064799994 37.78211079700003)
958600860|01/04/2023 07:22:00 AM|STR CLEAN|150 JORDAN AVE San Francisco CA|POINT(-122.45671096199999 37.78266533400006)
958491715|01/04/2023 07:22:00 AM|STR CLEAN|816 ELLIS STREET San Francisco CA|POINT(-122.41970125999995 37.78399364300003)
958497492|01/04/2023 07:22:00 AM|STR CLEAN|324 TURK ST San Francisco CA|POINT(-122.41451758599999 37.78274177000003)
957983073|01/04/2023 07:23:00 AM|STR CLEAN|150 JORDAN AVE San Francisco CA|POINT(-122.45671096199999 37.78266533400006)
958497503|01/04/2023 07:23:00 AM|STR CLEAN|418 TURK ST San Francisco CA|POINT(-122.41599388199995 37.78255465900003)
958491726|01/04/2023 07:23:00 AM|STR CLEAN|836 ELLIS STREET San Francisco CA|POINT(-122.41996932899997 37.78395987600004)
958553223|01/04/2023 07:23:00 AM|STR CLEAN|880 ELLIS ST San Francisco CA|POINT(-122.42055908099996 37.78388558800003)
958600882|01/04/2023 07:23:00 AM|STR CLEAN|68 JORDAN AVENUE San Francisco CA|POINT(-122.45685527899997 37.78462749500005)
958600871|01/04/2023 07:23:00 AM|STR CLEAN|120 JORDAN AVENUE San Francisco CA|POINT(-122.45675747699994 37.783305185000074)
958456461|01/04/2023 07:23:00 AM|STR CLEAN|824 GEARY ST San Francisco CA|POINT(-122.41691644699995 37.78625858400005)
957906773|01/04/2023 07:24:00 AM|RED ZONE|1099 LEAVENWORTH ST San Francisco CA|POINT(-122.415738869 37.791129725000076)
958607731|01/04/2023 07:24:00 AM|STR CLEAN|195 2ND AVE San Francisco CA|POINT(-122.46028326799996 37.78513193400005)
958607742|01/04/2023 07:24:00 AM|STR CLEAN|195 2ND AVE San Francisco CA|POINT(-122.46028326799996 37.78513193400005)
958600893|01/04/2023 07:24:00 AM|STR CLEAN|36 JORDAN AVENUE San Francisco CA|POINT(-122.45689805099994 37.78519703200004)
958563535|01/04/2023 07:24:00 AM|STR CLEAN|1397 OCEAN AVE San Francisco CA|POINT(-122.45710208999998 37.72405536400004)
958495436|01/04/2023 07:24:00 AM|STR CLEAN|1615 19TH AVE San Francisco CA|POINT(-122.47668389999995 37.75759760500006)
957983084|01/04/2023 07:25:00 AM|STR CLEAN|26 JORDAN AVE San Francisco CA|POINT(-122.45691141699996 37.78537501300008)
958609621|01/04/2023 07:25:00 AM|STR CLEAN|100 WAYLAND ST San Francisco CA|POINT(-122.40318207399997 37.726418685000056)
958499975|01/04/2023 07:25:00 AM|STR CLEAN|172 JORDAN AVE San Francisco CA|POINT(-122.45667684999995 37.78219611000003)
958563546|01/04/2023 07:25:00 AM|STR CLEAN|1345 OCEAN AVE San Francisco CA|POINT(-122.45670701599994 37.723974886000065)
958215613|01/04/2023 07:25:00 AM|PRK PROHIB|610 BUSH ST San Francisco CA|POINT(-122.407324158 37.79034964700003)
958495440|01/04/2023 07:25:00 AM|STR CLEAN|1635 19TH AVE San Francisco CA|POINT(-122.47666736099995 37.75727854100006)
958607753|01/04/2023 07:26:00 AM|STR CLEAN|395 2ND AVENUE San Francisco CA|POINT(-122.46002376199999 37.781493339000065)
957983095|01/04/2023 07:26:00 AM|STR CLEAN|3876 GEARY ST San Francisco CA|POINT(-122.46078127399994 37.78124864600005)
958420256|01/04/2023 07:26:00 AM|STR CLEAN|938 CLEMENT ST San Francisco CA|POINT(-122.46913330399997 37.78273857800008)
958495451|01/04/2023 07:26:00 AM|STR CLEAN|1635 19TH AVE San Francisco CA|POINT(-122.47666736099995 37.75727854100006)
958609632|01/04/2023 07:26:00 AM|STR CLEAN|160 WAYLAND ST San Francisco CA|POINT(-122.40369478199995 37.72628637300005)
958600904|01/04/2023 07:26:00 AM|STR CLEAN|3838 CALIFORNIA ST San Francisco CA|POINT(-122.457616514 37.785888681000074)
958563550|01/04/2023 07:26:00 AM|STR CLEAN|1039 OCEAN AVE San Francisco CA|POINT(-122.45351457199996 37.72328067800004)
958487445|01/04/2023 07:26:00 AM|PK STANDS|490 CASTRO ST San Francisco CA|POINT(-122.43502935499998 37.76115702200008)
957906784|01/04/2023 07:27:00 AM|PRK GRADE|1120 LEAVENWORTH ST San Francisco CA|POINT(-122.41579753799999 37.79149223600007)
958563561|01/04/2023 07:27:00 AM|STR CLEAN|1031 OCEAN AVE San Francisco CA|POINT(-122.45344538399996 37.72326717100003)
10067713T|01/04/2023 07:27:00 AM|FAIL DISPL|CHURCH ST & MARKET ST San Francisco CA|POINT(-122.42893598599994 37.76737258700007)
957937341|01/04/2023 07:27:00 AM|PRK PROHIB|3 DAVIS ST San Francisco CA|POINT(-122.39744853799999 37.79254737900004)
10157976T|01/04/2023 07:28:00 AM|FAIL DISPL|METRO CASTRO STATION-OUTBOUND San Francisco CA|POINT(-122.43524437857928 37.7632178336189)
957983106|01/04/2023 07:28:00 AM|STR CLEAN|195 2ND AVE San Francisco CA|POINT(-122.46028326799996 37.78513193400005)
958425285|01/04/2023 07:28:00 AM|STR CLEAN|1260 CLEMENT ST San Francisco CA|POINT(-122.47264086699994 37.78257615000007)
958499986|01/04/2023 07:28:00 AM|STR CLEAN|239 2ND AVE San Francisco CA|POINT(-122.46022009299998 37.784249146000036)
958600915|01/04/2023 07:28:00 AM|STR CLEAN|195 2ND AVE San Francisco CA|POINT(-122.46028326799996 37.78513193400005)
958420260|01/04/2023 07:29:00 AM|STR CLEAN|1732 CLEMENT ST San Francisco CA|POINT(-122.47775087099996 37.78234970500006)
958499990|01/04/2023 07:29:00 AM|STR CLEAN|257 2ND AVE San Francisco CA|POINT(-122.46019962599996 37.78396074700004)
10002160T|01/04/2023 07:29:00 AM|FAIL DISPL|VAN NESS STATION OUTBOUND San Francisco CA|POINT(-122.42290594270288 37.79267230025371)
958600926|01/04/2023 07:29:00 AM|STR CLEAN|251 2ND AVENUE San Francisco CA|POINT(-122.46020644899994 37.78405688000004)
957906795|01/04/2023 07:30:00 AM|ON SIDEWLK|1506 LEAVENWORTH ST San Francisco CA|POINT(-122.41648723999998 37.79489833500003)
958563572|01/04/2023 07:30:00 AM|STR CLEAN|845 OCEAN AVE San Francisco CA|POINT(-122.45050994299999 37.72290600300005)
10164210T|01/04/2023 07:30:00 AM|FAIL DISPL|VAN NESS STATION OUTBOUND San Francisco CA|POINT(-122.42290594270288 37.79267230025371)
958497514|01/04/2023 07:30:00 AM|STR CLEAN|640 TURK ST San Francisco CA|POINT(-122.41964630299998 37.782093616000054)
958609643|01/04/2023 07:30:00 AM|STR CLEAN|3215 SAN BRUNO AVE San Francisco CA|POINT(-122.40092644599997 37.721217480000064)
958425296|01/04/2023 07:30:00 AM|STR CLEAN|1804 CLEMENT ST San Francisco CA|POINT(-122.47856395599996 37.78231044900008)
958600930|01/04/2023 07:30:00 AM|STR CLEAN|370 4TH AVENUE San Francisco CA|POINT(-122.46217706699997 37.781775519000064)
958497525|01/04/2023 07:30:00 AM|STR CLEAN|640 TURK ST San Francisco CA|POINT(-122.41964630299998 37.782093616000054)
958420271|01/04/2023 07:30:00 AM|STR CLEAN|1832 CLEMENT ST San Francisco CA|POINT(-122.47882155099995 37.78229887200007)
958607764|01/04/2023 07:30:00 AM|STR CLEAN|317 6TH AVE San Francisco CA|POINT(-122.46439992399996 37.78253975300004)
958420282|01/04/2023 07:31:00 AM|STR CLEAN|2128 CLEMENT ST San Francisco CA|POINT(-122.48200163399997 37.78214538700007)
958500001|01/04/2023 07:31:00 AM|STR CLEAN|308 4TH AVE San Francisco CA|POINT(-122.46224970099996 37.78276248200007)
957983110|01/04/2023 07:31:00 AM|STR CLEAN|369 2ND AVE San Francisco CA|POINT(-122.46005332499999 37.781907226000044)
958600941|01/04/2023 07:32:00 AM|STR CLEAN|260 4TH AVENUE San Francisco CA|POINT(-122.46232545799995 37.78379678500005)
957901674|01/04/2023 07:32:00 AM|PK STANDS|140 SOUTH VAN NESS AVE San Francisco CA|POINT(-122.41820584599998 37.771450482000034)
957282701|01/04/2023 07:32:00 AM|PRK PROHIB|428 O'FARRELL ST San Francisco CA|POINT(-122.41187371999996 37.78593501100005)
958420293|01/04/2023 07:32:00 AM|STR CLEAN|2340 CLEMENT ST San Francisco CA|POINT(-122.48425601299999 37.78206070900006)
958609654|01/04/2023 07:32:00 AM|STR CLEAN|3428 SAN BRUNO AVE San Francisco CA|POINT(-122.40033437699998 37.718723332000025)
958607775|01/04/2023 07:32:00 AM|STR CLEAN|398 8TH AVE San Francisco CA|POINT(-122.46643316199999 37.78114085000004)
958502613|01/04/2023 07:32:00 AM|PRK PROHIB|525 MONTGOMERY ST San Francisco CA|POINT(-122.40300652199994 37.79399945000006)
958487456|01/04/2023 07:32:00 AM|PK STANDS|490 CASTRO ST San Francisco CA|POINT(-122.43502935499998 37.76115702200008)
958609665|01/04/2023 07:32:00 AM|STR CLEAN|3476 SAN BRUNO AVE San Francisco CA|POINT(-122.40019561399998 37.718152419000035)
958563583|01/04/2023 07:32:00 AM|STR CLEAN|425 OCEAN AVE San Francisco CA|POINT(-122.44739002662124 37.72285271722223)
958425300|01/04/2023 07:33:00 AM|STR CLEAN|2412 CLEMENT ST San Francisco CA|POINT(-122.48506864099994 37.782021729000064)
958495462|01/04/2023 07:33:00 AM|STR CLEAN|2281 19TH AVE San Francisco CA|POINT(-122.47589479799996 37.74535319600005)
957983121|01/04/2023 07:34:00 AM|STR CLEAN|319 6TH AVE San Francisco CA|POINT(-122.46439751199995 37.78250805300007)
958607786|01/04/2023 07:34:00 AM|STR CLEAN|294 8TH AVE San Francisco CA|POINT(-122.46656990599996 37.78306308000003)
958600952|01/04/2023 07:34:00 AM|STR CLEAN|359 6TH AVENUE San Francisco CA|POINT(-122.46434927399997 37.781874059000074)
958495473|01/04/2023 07:34:00 AM|STR CLEAN|2345 19TH AVE San Francisco CA|POINT(-122.47580020899994 37.74406452200003)
958502624|01/04/2023 07:35:00 AM|PRK PROHIB|417 MONTGOMERY ST San Francisco CA|POINT(-122.40281439499995 37.79305542000003)
10151352T|01/04/2023 07:35:00 AM|FAIL DISPL|METRO VAN NESS STATION San Francisco CA|POINT(-122.42290594270288 37.79267230025371)
957906806|01/04/2023 07:35:00 AM|PRK GRADE|2348 LEAVENWORTH ST San Francisco CA|POINT(-122.41800429199998 37.80243885300007)
10148666T|01/04/2023 07:35:00 AM|FAIL DISPL|METRO VAN NESS STATION San Francisco CA|POINT(-122.42290594270288 37.79267230025371)
957983132|01/04/2023 07:36:00 AM|STR CLEAN|378 8TH ST San Francisco CA|POINT(-122.40966135499997 37.77465946700005)
958495484|01/04/2023 07:36:00 AM|STR CLEAN|2447 19TH AVE San Francisco CA|POINT(-122.47568080999997 37.74216546900004)
958600963|01/04/2023 07:36:00 AM|STR CLEAN|370 8TH AVE San Francisco CA|POINT(-122.46646499999997 37.78158657500006)
958600974|01/04/2023 07:37:00 AM|STR CLEAN|364 8TH AVENUE San Francisco CA|POINT(-122.46647182199996 37.781682087000036)
958500012|01/04/2023 07:38:00 AM|STR CLEAN|270 8TH ST San Francisco CA|POINT(-122.41080941599995 37.77558037600005)
958487460|01/04/2023 07:38:00 AM|PK STANDS|490 CASTRO ST San Francisco CA|POINT(-122.43502935499998 37.76115702200008)
958495495|01/04/2023 07:38:00 AM|STR CLEAN|2655 19TH AVE San Francisco CA|POINT(-122.47543899799996 37.73830686500003)
958500023|01/04/2023 07:39:00 AM|STR CLEAN|270 8TH ST San Francisco CA|POINT(-122.41080941599995 37.77558037600005)
10140981T|01/04/2023 07:39:00 AM|FAIL DISPL|METRO VAN NESS STATION San Francisco CA|POINT(-122.42290594270288 37.79267230025371)
958600985|01/04/2023 07:40:00 AM|STR CLEAN|265 10TH AVE San Francisco CA|POINT(-122.46875840199999 37.783446652000066)
958117963|01/04/2023 07:40:00 AM|OBSTRCT TF|1495 19TH AVE San Francisco CA|POINT(-122.47690083599997 37.760047505000045)
958541732|01/04/2023 07:40:00 AM|FIRE HYD|3152 CESAR CHAVEZ ST San Francisco CA|POINT(-122.41271210999997 37.74832570600006)
957983143|01/04/2023 07:41:00 AM|STR CLEAN|307 10TH AVE San Francisco CA|POINT(-122.46869020199995 37.78250775200007)
10151363T|01/04/2023 07:42:00 AM|FAIL DISPL|METRO VAN NESS STATION San Francisco CA|POINT(-122.42290594270288 37.79267230025371)
958124775|01/04/2023 07:43:00 AM|PRK PROHIB|272 O'FARRELL ST San Francisco CA|POINT(-122.40914797199997 37.78627767200004)
10134972T|01/04/2023 07:43:00 AM|FAIL DISPL|WEST PORTAL STATION San Francisco CA|POINT(-122.46902036831577 37.73801167776582)
957937352|01/04/2023 07:44:00 AM|TRK ZONE|140 CALIFORNIA ST San Francisco CA|POINT(-122.39827299856022 37.79348178669592)
958487471|01/04/2023 07:45:00 AM|OVR 18 " C|490 CASTRO ST San Francisco CA|POINT(-122.43502935499998 37.76115702200008)
957937363|01/04/2023 07:46:00 AM|PRK PROHIB|241 CALIFORNIA ST San Francisco CA|POINT(-122.39927574899997 37.79329285100005)
957937374|01/04/2023 07:47:00 AM|PRK PROHIB|201 CALIFORNIA ST San Francisco CA|POINT(-122.39887192199996 37.793343847000074)
957088506|01/04/2023 07:49:00 AM|DRIVEWAY|2222 CLAY ST San Francisco CA|POINT(-122.42971230599994 37.79128842800003)
958343304|01/04/2023 07:49:00 AM|NO PLATES|925 ELLIS ST San Francisco CA|POINT(-122.42151764399995 37.783756252000046)
958487482|01/04/2023 07:49:00 AM|PK STANDS|490 CASTRO ST San Francisco CA|POINT(-122.43502935499998 37.76115702200008)
958265545|01/04/2023 07:51:00 AM|METER DTN|222 EMBARCADERO San Francisco CA|POINT(-122.39104665499997 37.79186356400004)
958265556|01/04/2023 07:52:00 AM|NO PLATES|222 EMBARCADERO San Francisco CA|POINT(-122.39104665499997 37.79186356400004)
10148670T|01/04/2023 07:55:00 AM|FAIL DISPL|METRO CIVIC CENTER STATION-DOWNTN San Francisco CA|POINT(-122.34356541122273 37.93792806720855)
957901685|01/04/2023 07:56:00 AM|PK STANDS|140 SOUTH VAN NESS AVE San Francisco CA|POINT(-122.41820584599998 37.771450482000034)
958265560|01/04/2023 07:57:00 AM|METER DTN|424 SPEAR ST San Francisco CA|POINT(-122.38918856199996 37.78863983800005)
10151374T|01/04/2023 07:57:00 AM|FAIL DISPL|METRO CIVIC CENTER STATION-DOWNTN San Francisco CA|POINT(-122.34356541122273 37.93792806720855)
957282712|01/04/2023 07:59:00 AM|PRK PROHIB|100 O'FARRELL ST San Francisco CA|POINT(-122.40652845099999 37.786604802000056)
10140992T|01/04/2023 08:01:00 AM|FAIL DISPL|METRO CIVIC CENTER STATION-DOWNTN San Francisco CA|POINT(-122.34356541122273 37.93792806720855)
958265571|01/04/2023 08:01:00 AM|METER DTN|462 PORT SPEAR ST San Francisco CA|POINT(-122.3885228589759 37.78803608365321)
958502635|01/04/2023 08:02:00 AM|METER DTN|438 SPEAR ST San Francisco CA|POINT(-122.38908570599995 37.788557902000036)
958502646|01/04/2023 08:02:00 AM|NO EV REG|438 SPEAR ST San Francisco CA|POINT(-122.38908570599995 37.788557902000036)
957906810|01/04/2023 08:03:00 AM|PK/CROSS|199 VALPARAISO ST San Francisco CA|POINT(-122.41594049999998 37.80102183500003)
958343315|01/04/2023 08:03:00 AM|YEL ZONE|730 POST ST San Francisco CA|POINT(-122.41390493999995 37.78759991700008)
958265582|01/04/2023 08:04:00 AM|METER DTN|474 PORT SPEAR ST San Francisco CA|POINT(-122.38848940941921 37.78801035488394)
958343326|01/04/2023 08:04:00 AM|YEL ZONE|722 POST ST San Francisco CA|POINT(-122.41379247499998 37.78761425000005)
958561682|01/04/2023 08:05:00 AM|STR CLEAN|665 SHRADER ST San Francisco CA|POINT(-122.45175098199996 37.76879543200005)
958627401|01/04/2023 08:05:00 AM|STR CLEAN|537 SHRADER ST San Francisco CA|POINT(-122.45198779199995 37.76995189100006)
958546551|01/04/2023 08:05:00 AM|STR CLEAN|955 KEY AVENUE San Francisco CA|POINT(-122.393627246 37.71766056900003)
958546562|01/04/2023 08:06:00 AM|STR CLEAN|947 KEY AVENUE San Francisco CA|POINT(-122.39346105899995 37.71733963400004)
958487493|01/04/2023 08:06:00 AM|PK STANDS|490 CASTRO ST San Francisco CA|POINT(-122.43502935499998 37.76115702200008)
958627412|01/04/2023 08:06:00 AM|STR CLEAN|539 SHRADER ST San Francisco CA|POINT(-122.45198455299999 37.76993590300003)
958598826|01/04/2023 08:06:00 AM|STR CLEAN|621 YORK ST San Francisco CA|POINT(-122.40911587399995 37.76149814100006)
958265593|01/04/2023 08:07:00 AM|METER DTN|480 SPEAR ST San Francisco CA|POINT(-122.38877713699998 37.78831209300006)
957922755|01/04/2023 08:07:00 AM|STR CLEAN|849 MEADE AVE San Francisco CA|POINT(-122.39661907499999 37.717389249000064)
958470074|01/04/2023 08:07:00 AM|STR CLEAN|1020 LE CONTE AVE San Francisco CA|POINT(-122.39691480099998 37.718525346000035)
957282723|01/04/2023 08:08:00 AM|PRK PROHIB|544 POLK ST San Francisco CA|POINT(-122.41887732299995 37.78163636700003)
958343330|01/04/2023 08:08:00 AM|YEL ZONE|505 JONES ST San Francisco CA|POINT(-122.41299743699994 37.78589835500003)
958561693|01/04/2023 08:08:00 AM|STR CLEAN|835 COLE ST San Francisco CA|POINT(-122.45008158299999 37.76638362800003)
955763793|01/04/2023 08:09:00 AM|STR CLEAN|925 COLE ST San Francisco CA|POINT(-122.44990884299995 37.76553348300007)
957906821|01/04/2023 08:10:00 AM|ON SIDEWLK|1025 UNION ST San Francisco CA|POINT(-122.41612355599995 37.799566466000044)
10159306T|01/04/2023 08:10:00 AM|FAIL DISPL|FOREST HILL STATION OUTBOUND San Francisco CA|POINT(-122.36495766853375 37.8098107715262)
958575494|01/04/2023 08:10:00 AM|STR CLEAN|945 COLE ST San Francisco CA|POINT(-122.44987645399999 37.76537360700007)
958561704|01/04/2023 08:11:00 AM|STR CLEAN|446 COLE ST San Francisco CA|POINT(-122.45050079699996 37.77101555200005)
958470085|01/04/2023 08:11:00 AM|STR CLEAN|1050 LE CONTE AVE San Francisco CA|POINT(-122.39759989299995 37.71889283300004)
958561715|01/04/2023 08:12:00 AM|STR CLEAN|424 COLE ST San Francisco CA|POINT(-122.450537183 37.771192932000076)
958627423|01/04/2023 08:13:00 AM|STR CLEAN|405 CLAYTON ST San Francisco CA|POINT(-122.44894028099998 37.771561940000026)
957922766|01/04/2023 08:13:00 AM|STR CLEAN|134 SALINAS AVE San Francisco CA|POINT(-122.39770057099997 37.72103956600006)
10148681T|01/04/2023 08:13:00 AM|FAIL DISPL|METRO POWELL STATION-DOWNTOWN San Francisco CA|POINT(-122.40932158992506 37.79280004398888)
958376241|01/04/2023 08:14:00 AM|DRIVEWAY|682 15TH AVE San Francisco CA|POINT(-122.47358350899998 37.77533531300003)
958343341|01/04/2023 08:14:00 AM|YEL ZONE|412 TURK ST San Francisco CA|POINT(-122.41592751999997 37.78256313500003)
955686900|01/04/2023 08:14:00 AM|NO EV REG|955 GILMAN AVENUE San Francisco CA|POINT(-122.38919874399994 37.71883004700004)
958376252|01/04/2023 08:14:00 AM|NO EV REG|682 15TH AVE San Francisco CA|POINT(-122.47358350899998 37.77533531300003)
955763804|01/04/2023 08:14:00 AM|STR CLEAN|635 CLAYTON ST San Francisco CA|POINT(-122.44851382799999 37.76945333300006)
